City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,faya,18.3851,42.4509,55.92,52,85,3.44,SA,1675648662
367,the valley,18.217,-63.0578,77.09,73,0,22.46,AI,1675648663
368,plouzane,48.3833,-4.6167,39.25,90,0,12.66,FR,1675648664
369,puerto madero,14.7208,-92.4215,78.66,75,1,5.1,MX,1675648666
370,zyryanka,65.75,150.85,-24.66,96,100,0.51,RU,1675648667
371,nakamura,32.9833,132.9333,49.95,46,100,1.14,JP,1675648669
372,san cristobal,7.7669,-72.225,71.78,91,10,2.24,VE,1675648670
373,kodinsk,58.6881,99.1844,8.13,96,100,4.45,RU,1675648672
374,chichimila,20.6167,-88.2167,70.02,93,82,4.45,MX,1675648673
375,taoudenni,22.6783,-3.9836,58.93,28,99,9.1,ML,1675648675
376,loandjili,-4.7561,11.8578,78.91,94,40,2.3,CG,1675648676
377,udalguri,26.7667,92.1333,63.27,48,48,4.14,IN,1675648678
378,innisfail,-17.5333,146.0333,84.33,78,100,8.59,AU,1675648679
379,alice springs,-23.7,133.8833,88.21,40,1,13.8,AU,1675648681
380,saint-joseph,-21.3667,55.6167,75.58,82,87,10.02,RE,1675648682
381,maine-soroa,13.2114,12.0241,72.57,19,71,9.04,NE,1675648683
382,broome,42.2506,-75.833,41.61,57,100,10.36,US,1675648685
383,kodinar,20.7903,70.7031,67.6,40,5,9.6,IN,1675648686
384,belmonte,-15.8631,-38.8828,78.71,82,0,9.01,BR,1675648688
385,aklavik,68.2191,-135.0107,-41.17,100,28,0.49,CA,1675648689
386,empangeni,-28.762,31.8933,69.37,91,31,2.44,ZA,1675648455
387,huilong,31.8111,121.655,45.93,97,100,7.63,CN,1675648692
388,talara,-4.5772,-81.2719,79.56,65,0,12.66,PE,1675648693
389,bafoulabe,13.8065,-10.8321,77.31,15,6,4.32,ML,1675648695
390,urucara,-2.5364,-57.76,73.42,96,99,1.97,BR,1675648696
391,jamame,0.0722,42.7506,74.17,86,54,11.14,SO,1675648698
392,sabang,5.8933,95.3214,81.61,69,85,9.82,ID,1675648699
393,ishigaki,24.3448,124.1572,73.53,83,75,13.8,JP,1675648701
394,cortez,37.3489,-108.5859,39.7,52,0,3.44,US,1675648702
395,kinablangan,7.6947,126.5503,82.26,69,98,5.03,PH,1675648704
396,shikhany,52.1167,47.2167,0.23,98,57,3.06,RU,1675648705
397,horsham,51.064,-0.3272,39.25,88,0,1.14,GB,1675648706
398,cangzhou,38.3167,116.8667,38.46,64,100,13.58,CN,1675648708
399,northampton,40.8754,-75.2499,38.16,68,100,2.77,US,1675648709
400,kibiti,-7.7218,38.9375,71.74,94,100,2.42,TZ,1675648712
401,mehamn,71.0357,27.8492,39.15,56,100,23.02,NO,1675648713
402,green river,41.5286,-109.4662,30.97,63,91,5.99,US,1675648715
403,kerman,30.2832,57.0788,30.06,74,0,4.61,IR,1675648716
404,oktyabrskoye,43.0645,44.7417,24.94,100,98,11.18,RU,1675648718
405,enshi,30.3,109.4833,48.49,80,24,0.65,CN,1675648719
406,lishui,28.4604,119.9103,58.71,87,86,2.28,CN,1675648721
407,quang ngai,15.1167,108.8,75.83,79,88,2.95,VN,1675648525
408,jawhar,2.7809,45.5005,71.55,88,7,13.67,SO,1675648723
409,arrifes,37.7667,-25.7,57.45,77,75,10.36,PT,1675648725
410,tolbazy,54.0241,55.8825,2.34,99,100,2.44,RU,1675648727
411,souillac,-20.5167,57.5167,77.38,88,40,3.44,MU,1675648732
412,raymondville,26.4815,-97.7831,69.91,71,0,12.64,US,1675648734
413,aswan,24.0934,32.907,58.3,30,0,4.61,EG,1675648735
414,puerto el triunfo,13.2833,-88.55,77.59,62,11,3.76,SV,1675648737
415,hami,42.8,93.45,30.49,39,11,5.06,CN,1675648738
416,susurluk,39.9136,28.1578,33.84,97,100,21.23,TR,1675648740
417,quatre cocos,-20.2078,57.7625,79.09,78,93,10.45,MU,1675648741
418,gucheng,35.9115,111.3192,43.75,38,97,0.98,CN,1675648742
419,prince rupert,54.3161,-130.3201,40.69,86,100,37.98,CA,1675648636
420,lieksa,63.3167,30.0167,18.75,98,100,1.54,FI,1675648745
421,kulhudhuffushi,6.6221,73.07,80.38,73,52,2.57,MV,1675648747
422,katete,-0.7818,29.7544,66.83,49,98,3.09,UG,1675648748
423,sao joao da barra,-21.6403,-41.0511,75.56,94,13,1.32,BR,1675648750
424,nizwa,22.9333,57.5333,66.06,58,78,2.1,OM,1675648670
425,pringsewu,-5.3582,104.9744,82.74,64,85,1.7,ID,1675648651
426,srednekolymsk,67.45,153.6833,-27.36,96,100,5.32,RU,1675648756
427,kochi,9.9399,76.2602,73.38,71,100,5.35,IN,1675648652
428,jequitinhonha,-16.4339,-41.0033,75.88,79,56,3.06,BR,1675648759
429,tuensang,26.2833,94.8333,61.38,47,7,0.65,IN,1675648760
430,teya,60.3778,92.6267,1.29,99,99,3.62,RU,1675648762
431,urubicha,-15.3833,-62.95,68.7,99,100,1.23,BO,1675648764
432,tucupita,9.0622,-62.051,70.68,95,98,3.38,VE,1675648766
433,son la,21.3167,103.9,68.58,85,82,2.75,VN,1675648616
434,hovd,48.0056,91.6419,3.0,76,94,3.18,MN,1675648742
435,swan river,52.1058,-101.2676,21.09,86,18,6.91,CA,1675648770
436,sayyan,15.1718,44.3244,49.42,36,10,2.48,YE,1675648762
437,koprivstica,43.2349,22.6205,10.85,95,68,3.53,RS,1675648772
438,hokitika,-42.7167,170.9667,66.83,70,20,12.17,NZ,1675648774
439,palestine,31.9216,35.2033,46.94,62,8,21.94,PS,1675648775
440,chumikan,54.7183,135.315,-5.19,86,43,16.71,RU,1675648777
441,nuevo ideal,24.8875,-105.0728,56.68,27,0,4.88,MX,1675648778
442,anjangaon,21.1631,77.3094,66.65,27,4,3.36,IN,1675648780
443,margate,51.3813,1.3862,41.9,89,66,1.99,GB,1675648701
444,havoysund,70.9963,24.6622,39.43,73,75,21.12,NO,1675648782
445,iwanai,42.9744,140.5089,32.92,68,99,12.21,JP,1675648784
446,qaqortoq,60.7167,-46.0333,11.23,87,37,19.69,GL,1675648785
447,hay river,60.8156,-115.7999,-2.22,78,100,16.11,CA,1675648564
448,santa isabel do rio negro,-0.4139,-65.0192,71.74,98,81,1.72,BR,1675648788
449,novochernorechenskiy,56.2669,91.0828,-10.19,100,89,3.38,RU,1675648789
450,lasa,46.6166,10.7002,27.01,93,58,5.64,IT,1675648793
451,liusha,27.2098,108.59,41.77,88,100,1.16,CN,1675648795
452,ahuimanu,21.4447,-157.8378,79.61,78,27,5.99,US,1675648796
453,kawalu,-7.3817,108.2082,77.05,71,99,1.41,ID,1675648798
454,teguise,29.0605,-13.564,55.62,77,0,6.91,ES,1675648615
455,umm lajj,25.0213,37.2685,65.84,56,46,5.28,SA,1675648800
456,ho chi minh city,10.75,106.6667,82.42,74,20,6.91,VN,1675648615
457,cam ranh,11.9214,109.1591,80.56,69,20,3.44,VN,1675648804
458,roma,43.2128,-75.4557,43.09,70,100,0.0,US,1675648671
459,iralaya,15.0,-83.2333,75.47,83,0,10.58,HN,1675648808
460,cozma,46.8071,24.5225,19.8,94,14,4.21,RO,1675648810
461,kashi,39.4547,75.9797,31.21,59,40,8.95,CN,1675648812
462,celestun,20.8667,-90.4,72.54,74,30,14.41,MX,1675648746
463,aguimes,27.9054,-15.4461,57.83,63,20,8.05,ES,1675648815
464,san rafael,-34.6177,-68.3301,82.18,25,27,9.15,AR,1675648818
465,bima,-8.4667,118.7167,81.54,83,100,4.18,ID,1675648821
466,wynyard,-41.0,145.7167,69.96,48,26,11.41,AU,1675648823
467,phan thiet,10.9333,108.1,81.63,57,55,6.49,VN,1675648827
468,kisangani,0.5167,25.2,69.57,73,28,2.15,CD,1675648828
469,dueville,45.6337,11.5502,41.27,88,100,1.66,IT,1675648830
470,nanchang,28.6833,115.8833,50.58,83,98,0.58,CN,1675648810
471,araouane,18.9048,-3.5265,61.09,20,23,9.62,ML,1675648833
472,caravelas,-17.7125,-39.2481,78.28,84,1,10.54,BR,1675648835
473,voi,-3.3945,38.563,68.18,94,9,2.24,KE,1675648836
474,dalian,38.9122,121.6022,37.85,58,78,8.95,CN,1675648838
475,ussel,45.55,2.3167,33.75,81,100,10.89,FR,1675648841
476,antofagasta,-23.65,-70.4,72.68,85,37,4.47,CL,1675648564
477,zharkent,44.1628,80.0,26.51,84,100,4.65,KZ,1675648846
478,eyl,7.9803,49.8164,72.23,84,77,11.56,SO,1675648850
479,hamilton,39.1834,-84.5333,48.0,67,24,4.0,US,1675648852
480,remigio,-6.9333,-35.7833,74.48,95,57,6.51,BR,1675648854
481,port-cartier,50.0334,-66.8654,2.88,97,100,3.58,CA,1675648757
482,lisakovsk,52.5369,62.4936,3.54,97,95,6.38,KZ,1675648856
483,maceio,-9.6658,-35.7353,74.64,94,20,3.44,BR,1675648859
484,anadyr,64.75,177.4833,-21.5,67,75,13.42,RU,1675648861
485,barcelona,41.3888,2.159,52.54,75,20,6.91,ES,1675648762
486,san,13.3034,-4.8956,75.52,14,62,9.37,ML,1675648864
487,buzmeyin,38.0507,58.2056,38.93,70,2,6.91,TM,1675648866
488,peruibe,-24.32,-46.9983,74.98,88,21,5.82,BR,1675648627
489,olga,43.7444,135.2892,23.97,52,8,10.51,RU,1675648868
490,manokwari,-0.8667,134.0833,75.85,92,100,4.18,ID,1675648870
491,tarakan,3.3,117.6333,83.7,79,40,4.61,ID,1675648871
492,kungsbacka,57.4872,12.0761,30.74,90,46,1.07,SE,1675648873
493,pitkyaranta,61.5734,31.4792,21.27,97,100,3.0,RU,1675648874
494,santa rosalia,27.3167,-112.2833,64.09,38,77,4.63,MX,1675648876
495,galle,6.0367,80.217,77.23,89,100,5.1,LK,1675648877
496,nanga eboko,4.6833,12.3667,65.68,98,22,2.35,CM,1675648879
497,chabahar,25.2919,60.643,69.98,58,48,2.91,IR,1675648880
498,lannion,48.75,-3.4167,41.68,92,28,11.52,FR,1675648814
499,kasempa,-13.4584,25.8338,62.91,98,100,4.68,ZM,1675648883
500,ocampo,21.65,-101.5,52.07,31,0,9.53,MX,1675648885
501,port lincoln,-34.7333,135.8667,68.63,64,5,12.41,AU,1675648886
502,mount isa,-20.7333,139.5,83.97,70,100,10.36,AU,1675648854
503,novoilinsk,51.6829,108.7143,0.99,96,94,2.33,RU,1675648890
504,jieshi,22.8134,115.8257,64.72,86,99,9.08,CN,1675648892
505,paamiut,61.994,-49.6678,12.92,76,100,17.45,GL,1675648893
506,rundu,-17.9333,19.7667,65.34,94,100,2.51,NA,1675648895
507,half moon bay,37.4636,-122.4286,51.31,84,75,19.57,US,1675648837
508,leningradskiy,69.3833,178.4167,-20.92,98,100,4.88,RU,1675648897
509,mozarlandia,-14.7447,-50.5706,75.6,85,100,2.04,BR,1675648899
510,teacapan,22.55,-105.75,68.22,76,2,8.21,MX,1675648900
511,ayan,56.45,138.1667,-3.59,68,64,5.84,RU,1675648902
512,parnarama,-5.6817,-43.0933,74.01,88,100,3.09,BR,1675648903
513,abu samrah,35.3029,37.1841,45.68,80,65,10.8,SY,1675648905
514,auki,-8.7676,160.7034,76.39,94,100,11.79,SB,1675648907
515,maple creek,49.9168,-109.4848,37.45,70,100,13.8,CA,1675648908
516,gaziantep,37.0594,37.3825,33.33,100,100,11.99,TR,1675648910
517,namibe,-15.1961,12.1522,70.48,81,100,4.81,AO,1675648912
518,malinyi,-8.9333,36.1333,70.57,98,100,2.46,TZ,1675648913
519,almeirim,-1.5233,-52.5817,73.33,96,99,2.86,BR,1675648915
520,barra do garcas,-15.89,-52.2567,73.22,88,94,1.36,BR,1675648916
521,lai,9.3952,16.2989,75.16,17,88,3.78,TD,1675648918
522,olafsvik,64.8945,-23.7142,35.73,64,45,41.16,IS,1675648919
523,somanda,-3.3667,33.95,63.36,93,100,6.76,TZ,1675648921
524,fort saint james,54.4333,-124.25,24.03,88,48,4.36,CA,1675648922
525,urumqi,43.801,87.6005,14.95,93,75,4.47,CN,1675648926
526,ampanihy,-24.7,44.75,70.32,88,100,7.92,MG,1675648928
527,salta,-24.7859,-65.4117,68.59,84,40,4.61,AR,1675648929
528,northam,51.0333,-4.2167,36.61,84,14,7.02,GB,1675648931
529,sisimiut,66.9395,-53.6735,-0.47,92,100,4.76,GL,1675648933
530,tigil,57.8,158.6667,-0.62,91,98,3.94,RU,1675648935
531,yokadouma,3.5167,15.05,66.13,42,43,0.69,CM,1675648937
532,fort frances,48.5999,-93.4003,1.62,92,0,5.75,CA,1675648938
533,eldorado,-23.7869,-54.2836,77.09,71,17,0.96,BR,1675648942
534,kenai,60.5544,-151.2583,28.09,80,100,24.45,US,1675648944
535,namatanai,-3.6667,152.4333,84.47,68,91,4.79,PG,1675648946
536,fukue,32.6881,128.8419,50.36,66,0,10.36,JP,1675648658
537,tocopilla,-22.092,-70.1979,72.84,83,2,5.77,CL,1675648950
538,moose factory,51.2585,-80.6094,-13.02,84,0,3.44,CA,1675648951
539,tlaltizapan,18.6833,-99.1167,78.08,28,0,3.11,MX,1675648953
540,bumba,2.1833,22.4667,68.99,37,20,0.96,CD,1675648955
541,sorland,67.667,12.6934,42.66,87,100,26.98,NO,1675648957
